Node ID,round,period,step,Simulation time (seconds),Chronological time (seconds)
223,4,0,1,13.600000381468,23.3168977
223,4,0,2,13.600000381468,23.32393
169,4,0,1,13.600000381468,23.32393
169,4,0,2,13.600000381468,23.3308948
18,4,0,1,13.600000381468,23.3308948
18,4,0,2,13.600000381468,23.3379728
301,4,0,1,13.600000381468,23.3379728
301,4,0,2,13.600000381468,23.347897
262,4,0,1,13.600000381468,23.347897
262,4,0,2,13.600000381468,23.354929
171,4,0,1,13.600000381468,23.354929
171,4,0,2,13.600000381468,23.3628938
98,4,0,1,13.600000381468,23.3628938
98,4,0,2,13.600000381468,23.3718983
13,4,0,1,13.600000381468,23.3718983
13,4,0,2,13.600000381468,23.3779312
397,4,0,1,13.600000381468,23.3779312
397,4,0,2,13.600000381468,23.3859202
322,4,0,1,13.600000381468,23.3859202
322,4,0,2,13.600000381468,23.3878944
216,4,0,1,13.600000381468,23.3878944
216,4,0,2,13.600000381468,23.3919191
118,4,0,1,13.600000381468,23.3919191
118,4,0,2,13.600000381468,23.4018917
108,4,0,1,13.600000381468,23.4018917
108,4,0,2,13.600000381468,23.409893
89,4,0,1,13.600000381468,23.409893
89,4,0,2,13.600000381468,23.4198922
62,4,0,1,13.600000381468,23.4208923
62,4,0,2,13.600000381468,23.4368932
372,4,0,1,13.600000381468,23.4379272
372,4,0,2,13.600000381468,23.4498966
245,4,0,1,13.600000381468,23.4498966
245,4,0,2,13.600000381468,23.457928
183,4,0,1,13.600000381468,23.457928
183,4,0,2,13.600000381468,23.4609281
138,4,0,1,13.600000381468,23.4609281
138,4,0,2,13.600000381468,23.4679292
125,4,0,1,13.600000381468,23.4679292
125,4,0,2,13.600000381468,23.4719292
371,4,0,1,13.600000381468,23.4719292
371,4,0,2,13.600000381468,23.5768964
369,4,0,1,13.600000381468,23.5768964
369,4,0,2,13.600000381468,23.582895
247,4,0,1,13.600000381468,23.582895
247,4,0,2,13.600000381468,23.5889283
232,4,0,1,13.600000381468,23.5889283
232,4,0,2,13.600000381468,23.594929
219,4,0,1,13.600000381468,23.594929
219,4,0,2,13.600000381468,23.6018952
53,4,0,1,13.600000381468,23.6018952
53,4,0,2,13.600000381468,23.6094278
52,4,0,1,13.600000381468,23.6094278
52,4,0,2,13.600000381468,23.6184619
311,4,0,1,13.600000381468,23.6184619
311,4,0,2,13.600000381468,23.6244605
215,4,0,1,13.600000381468,23.6244605
215,4,0,2,13.600000381468,23.6294294
180,4,0,1,13.600000381468,23.6294294
180,4,0,2,13.600000381468,23.642436
176,4,0,1,13.600000381468,23.642436
176,4,0,2,13.600000381468,23.6554367
160,4,0,1,13.600000381468,23.6554367
160,4,0,2,13.600000381468,23.6644299
158,4,0,1,13.600000381468,23.6644299
158,4,0,2,13.600000381468,23.6721314
374,4,0,1,13.600000381468,23.6724282
374,4,0,2,13.600000381468,23.6774346
350,4,0,1,13.600000381468,23.6774346
350,4,0,2,13.600000381468,23.6894286
319,4,0,1,13.600000381468,23.6894286
319,4,0,2,13.600000381468,23.6944638
235,4,0,1,13.600000381468,23.6944638
235,4,0,2,13.600000381468,23.6954292
195,4,0,1,13.600000381468,23.6954292
195,4,0,2,13.600000381468,23.7024302
141,4,0,1,13.600000381468,23.7024302
141,4,0,2,13.600000381468,23.708461
132,4,0,1,13.600000381468,23.708461
132,4,0,2,13.600000381468,23.7154647
91,4,0,1,13.600000381468,23.7154647
91,4,0,2,13.600000381468,23.7234613
59,4,0,1,13.600000381468,23.7234613
59,4,0,2,13.600000381468,23.7304304
57,4,0,1,13.600000381468,23.7304304
57,4,0,2,13.600000381468,23.7393518
390,4,0,1,13.600000381468,23.7393518
390,4,0,2,13.600000381468,23.7483497
381,4,0,1,13.600000381468,23.7483497
381,4,0,2,13.600000381468,23.7553863
263,4,0,1,13.600000381468,23.7553863
263,4,0,2,13.600000381468,23.7573523
255,4,0,1,13.600000381468,23.7573523
255,4,0,2,13.600000381468,23.7633513
164,4,0,1,13.600000381468,23.7633513
164,4,0,2,13.600000381468,23.771386
60,4,0,1,13.600000381468,23.771386
60,4,0,2,13.600000381468,23.7783601
363,4,0,1,13.600000381468,23.7783601
363,4,0,2,13.600000381468,23.7884583
249,4,0,1,13.600000381468,23.7884583
249,4,0,2,13.600000381468,23.7924238
188,4,0,1,13.600000381468,23.7924238
188,4,0,2,13.600000381468,23.7974248
58,4,0,1,13.600000381468,23.7974248
58,4,0,2,13.600000381468,23.8074242
38,4,0,1,13.600000381468,23.8074242
38,4,0,2,13.600000381468,23.8174619
342,4,0,1,13.600000381468,23.8174619
342,4,0,2,13.600000381468,23.8274601
317,4,0,1,13.600000381468,23.8274601
317,4,0,2,13.600000381468,23.8314595
259,4,0,1,13.600000381468,23.8314595
259,4,0,2,13.600000381468,23.8414461
242,4,0,1,13.600000381468,23.8414461
242,4,0,2,13.600000381468,23.8574652
239,4,0,1,13.600000381468,23.8574652
239,4,0,2,13.600000381468,23.8704248
110,4,0,1,13.600000381468,23.8704248
110,4,0,2,13.600000381468,23.8789396
394,4,0,1,13.600000381468,23.8789396
394,4,0,2,13.600000381468,23.8894266
370,4,0,1,13.600000381468,23.8894266
370,4,0,2,13.600000381468,23.9004269
315,4,0,1,13.600000381468,23.9004269
315,4,0,2,13.600000381468,23.9074243
282,4,0,1,13.600000381468,23.9074243
282,4,0,2,13.600000381468,23.9204396
276,4,0,1,13.600000381468,23.9204396
276,4,0,2,13.600000381468,23.9264296
154,4,0,1,13.600000381468,23.9264296
154,4,0,2,13.600000381468,23.9304366
82,4,0,1,13.600000381468,23.9304366
82,4,0,2,13.600000381468,23.9394617
67,4,0,1,13.600000381468,23.9394617
67,4,0,2,13.600000381468,23.9494616
48,4,0,1,13.600000381468,23.9494616
48,4,0,2,13.600000381468,23.9534257
27,4,0,1,13.600000381468,23.9534257
27,4,0,2,13.600000381468,23.9584251
348,4,0,1,13.600000381468,23.9584251
348,4,0,2,13.600000381468,23.9634614
291,4,0,1,13.600000381468,23.9634614
291,4,0,2,13.600000381468,23.9754228
207,4,0,1,13.600000381468,23.9754228
207,4,0,2,13.600000381468,23.9809436
200,4,0,1,13.600000381468,23.9809436
200,4,0,2,13.600000381468,23.9869441
181,4,0,1,13.600000381468,23.9869441
181,4,0,2,13.600000381468,23.9939761
120,4,0,1,13.600000381468,23.9939761
120,4,0,2,13.600000381468,23.9999394
345,4,0,1,13.600000381468,23.9999394
345,4,0,2,13.600000381468,24.003941
343,4,0,1,13.600000381468,24.003941
343,4,0,2,13.600000381468,24.0139429
284,4,0,1,13.600000381468,24.0139429
284,4,0,2,13.600000381468,24.0219776
148,4,0,1,13.600000381468,24.0219776
148,4,0,2,13.600000381468,24.0299445
19,4,0,1,13.600000381468,24.0299445
19,4,0,2,13.600000381468,24.0419451
309,4,0,1,13.600000381468,24.0419451
309,4,0,2,13.600000381468,24.0509776
206,4,0,1,13.600000381468,24.0509776
206,4,0,2,13.600000381468,24.0529781
178,4,0,1,13.600000381468,24.0529781
178,4,0,2,13.600000381468,24.0679485
177,4,0,1,13.600000381468,24.0679485
177,4,0,2,13.600000381468,24.0799406
83,4,0,1,13.600000381468,24.0799406
83,4,0,2,13.600000381468,24.0839412
10,4,0,1,13.600000381468,24.0839412
10,4,0,2,13.600000381468,24.0889423
396,4,0,1,13.600000381468,24.0889423
396,4,0,2,13.600000381468,24.0959422
352,4,0,1,13.600000381468,24.0959422
352,4,0,2,13.600000381468,24.1049438
341,4,0,1,13.600000381468,24.1049438
341,4,0,2,13.600000381468,24.1159414
325,4,0,1,13.600000381468,24.1159414
325,4,0,2,13.600000381468,24.1279751
280,4,0,1,13.600000381468,24.1289753
280,4,0,2,13.600000381468,24.1339748
270,4,0,1,13.600000381468,24.1339748
270,4,0,2,13.600000381468,24.141944
238,4,0,1,13.600000381468,24.141944
238,4,0,2,13.600000381468,24.1479464
237,4,0,1,13.600000381468,24.1479464
237,4,0,2,13.600000381468,24.1559779
202,4,0,1,13.600000381468,24.1559779
202,4,0,2,13.600000381468,24.1659822
196,4,0,1,13.600000381468,24.1659822
196,4,0,2,13.600000381468,24.170945
161,4,0,1,13.600000381468,24.1719444
161,4,0,2,13.600000381468,24.1789767
149,4,0,1,13.600000381468,24.1789767
149,4,0,2,13.600000381468,24.1899448
144,4,0,1,13.600000381468,24.1899448
144,4,0,2,13.600000381468,24.1969808
97,4,0,1,13.600000381468,24.1969808
97,4,0,2,13.600000381468,24.202939
85,4,0,1,13.600000381468,24.202939
85,4,0,2,13.600000381468,24.2089414
61,4,0,1,13.600000381468,24.2089414
61,4,0,2,13.600000381468,24.2189448
54,4,0,1,13.600000381468,24.2189448
54,4,0,2,13.600000381468,24.2259434
49,4,0,1,13.600000381468,24.2259434
49,4,0,2,13.600000381468,24.230942
29,4,0,1,13.600000381468,24.230942
29,4,0,2,13.600000381468,24.2359468
15,4,0,1,13.600000381468,24.2359468
15,4,0,2,13.600000381468,24.241946
395,4,0,1,13.600000381468,24.241946
395,4,0,2,13.600000381468,24.2509817
287,4,0,1,13.600000381468,24.2509817
287,4,0,2,13.600000381468,24.2619807
283,4,0,1,13.600000381468,24.2619807
283,4,0,2,13.600000381468,24.2739419
278,4,0,1,13.600000381468,24.2739419
278,4,0,2,13.600000381468,24.2809463
191,4,0,1,13.600000381468,24.2809463
191,4,0,2,13.600000381468,24.2909453
185,4,0,1,13.600000381468,24.2909453
185,4,0,2,13.600000381468,24.2999436
143,4,0,1,13.600000381468,24.2999436
143,4,0,2,13.600000381468,24.3049393
130,4,0,1,13.600000381468,24.3049393
130,4,0,2,13.600000381468,24.3139417
80,4,0,1,13.600000381468,24.3139417
80,4,0,2,13.600000381468,24.3219622
378,4,0,1,13.600000381468,24.3219622
378,4,0,2,13.600000381468,24.3289675
334,4,0,1,13.600000381468,24.3289675
334,4,0,2,13.600000381468,24.3349785
292,4,0,1,13.600000381468,24.3349785
292,4,0,2,13.600000381468,24.3379395
285,4,0,1,13.600000381468,24.3379395
285,4,0,2,13.600000381468,24.3468421
251,4,0,1,13.600000381468,24.3468421
251,4,0,2,13.600000381468,24.3488776
165,4,0,1,13.600000381468,24.3488776
165,4,0,2,13.600000381468,24.3598772
114,4,0,1,13.600000381468,24.3598772
114,4,0,2,13.600000381468,24.3688776
72,4,0,1,13.600000381468,24.3688776
72,4,0,2,13.600000381468,24.3768411
26,4,0,1,13.600000381468,24.3768411
26,4,0,2,13.600000381468,24.5952978
358,4,0,1,13.600000381468,24.5952978
358,4,0,2,13.600000381468,24.6062978
346,4,0,1,13.600000381468,24.6062978
346,4,0,2,13.600000381468,24.6142989
248,4,0,1,13.600000381468,24.6142989
248,4,0,2,13.600000381468,24.6262965
233,4,0,1,13.600000381468,24.6262965
233,4,0,2,13.600000381468,24.6332944
127,4,0,1,13.600000381468,24.6332944
127,4,0,2,13.600000381468,24.6492967
101,4,0,1,13.600000381468,24.6492967
101,4,0,2,13.600000381468,24.6592962
39,4,0,1,13.600000381468,24.6592962
39,4,0,2,13.600000381468,24.6642965
5,4,0,1,13.600000381468,24.6642965
5,4,0,2,13.600000381468,24.6703303
391,4,0,1,13.600000381468,24.6703303
391,4,0,2,13.600000381468,24.6852979
379,4,0,1,13.600000381468,24.6852979
379,4,0,2,13.600000381468,24.6902985
351,4,0,1,13.600000381468,24.6902985
351,4,0,2,13.600000381468,24.7042991
337,4,0,1,13.600000381468,24.7042991
337,4,0,2,13.600000381468,24.7162971
271,4,0,1,13.600000381468,24.7162971
271,4,0,2,13.600000381468,24.7272977
224,4,0,1,13.600000381468,24.7272977
224,4,0,2,13.600000381468,24.7362999
168,4,0,1,13.600000381468,24.7362999
168,4,0,2,13.600000381468,24.7403143
124,4,0,1,13.600000381468,24.7403143
124,4,0,2,13.600000381468,24.7463295
79,4,0,1,13.600000381468,24.7463295
79,4,0,2,13.600000381468,24.7648645
76,4,0,1,13.600000381468,24.7648645
76,4,0,2,13.600000381468,24.7708662
45,4,0,1,13.600000381468,24.7708662
45,4,0,2,13.600000381468,24.7798708
43,4,0,1,13.600000381468,24.7798708
43,4,0,2,13.600000381468,24.7838685
264,4,0,1,13.600000381468,24.7838685
264,4,0,2,13.600000381468,24.7968686
231,4,0,1,13.600000381468,24.7968686
231,4,0,2,13.600000381468,24.8009016
228,4,0,1,13.600000381468,24.8009016
228,4,0,2,13.600000381468,24.8038801
222,4,0,1,13.600000381468,24.8038801
222,4,0,2,13.600000381468,24.8109021
203,4,0,1,13.600000381468,24.8109021
203,4,0,2,13.600000381468,24.8267799
0,4,0,1,13.600000381468,24.8267799
0,4,0,2,13.600000381468,24.8327779
364,4,0,1,13.600000381468,24.8327779
364,4,0,2,13.600000381468,24.8477459
360,4,0,1,13.600000381468,24.8477459
360,4,0,2,13.600000381468,24.8527477
359,4,0,1,13.600000381468,24.8527477
359,4,0,2,13.600000381468,24.8604624
313,4,0,1,13.600000381468,24.8604624
313,4,0,2,13.600000381468,24.8694989
312,4,0,1,13.600000381468,24.8694989
312,4,0,2,13.600000381468,24.8834628
306,4,0,1,13.600000381468,24.8834628
306,4,0,2,13.600000381468,24.8924651
265,4,0,1,13.600000381468,24.8924651
265,4,0,2,13.600000381468,24.9054623
221,4,0,1,13.600000381468,24.9054623
221,4,0,2,13.600000381468,24.9164648
213,4,0,1,13.600000381468,24.9164648
213,4,0,2,13.600000381468,24.9255419
162,4,0,1,13.600000381468,24.9255419
162,4,0,2,13.600000381468,24.9354637
147,4,0,1,13.600000381468,24.9354637
147,4,0,2,13.600000381468,24.9414983
115,4,0,1,13.600000381468,24.9414983
115,4,0,2,13.600000381468,24.9497443
105,4,0,1,13.600000381468,24.9497443
105,4,0,2,13.600000381468,24.9584618
65,4,0,1,13.600000381468,24.9584618
65,4,0,2,13.600000381468,24.9624989
47,4,0,1,13.600000381468,24.9624989
47,4,0,2,13.600000381468,24.9664659
42,4,0,1,13.600000381468,24.9664659
42,4,0,2,13.600000381468,24.9754627
389,4,0,1,13.600000381468,24.9754627
389,4,0,2,13.600000381468,24.9794599
318,4,0,1,13.600000381468,24.9804614
318,4,0,2,13.600000381468,24.9895012
273,4,0,1,13.600000381468,24.9895012
273,4,0,2,13.600000381468,24.999461
260,4,0,1,13.600000381468,24.999461
260,4,0,2,13.600000381468,25.0104678
212,4,0,1,13.600000381468,25.0104678
212,4,0,2,13.600000381468,25.0200333
205,4,0,1,13.600000381468,25.0200333
205,4,0,2,13.600000381468,25.023996
128,4,0,1,13.600000381468,25.023996
128,4,0,2,13.600000381468,25.0319931
121,4,0,1,13.600000381468,25.0319931
121,4,0,2,13.600000381468,25.0369968
109,4,0,1,13.600000381468,25.0369968
109,4,0,2,13.600000381468,25.0459996
94,4,0,1,13.600000381468,25.0459996
94,4,0,2,13.600000381468,25.053051
90,4,0,1,13.600000381468,25.053051
90,4,0,2,13.600000381468,25.0616029
84,4,0,1,13.600000381468,25.0616029
84,4,0,2,13.600000381468,25.0665672
74,4,0,1,13.600000381468,25.0665672
74,4,0,2,13.600000381468,25.0805749
44,4,0,1,13.600000381468,25.0805749
44,4,0,2,13.600000381468,25.0885677
25,4,0,1,13.600000381468,25.0895744
25,4,0,2,13.600000381468,25.0975691
17,4,0,1,13.600000381468,25.0985687
17,4,0,2,13.600000381468,25.1105998
355,4,0,1,13.600000381468,25.1105998
355,4,0,2,13.600000381468,25.1145668
326,4,0,1,13.600000381468,25.1145668
326,4,0,2,13.600000381468,25.125572
324,4,0,1,13.600000381468,25.125572
324,4,0,2,13.600000381468,25.1345679
298,4,0,1,13.600000381468,25.1345679
298,4,0,2,13.600000381468,25.1445712
187,4,0,1,13.600000381468,25.1445712
187,4,0,2,13.600000381468,25.1535759
184,4,0,1,13.600000381468,25.1535759
184,4,0,2,13.600000381468,25.1663566
122,4,0,1,13.600000381468,25.1663566
122,4,0,2,13.600000381468,25.1743641
96,4,0,1,13.600000381468,25.1743641
96,4,0,2,13.600000381468,25.1793304
93,4,0,1,13.600000381468,25.1793304
93,4,0,2,13.600000381468,25.1873248
77,4,0,1,13.600000381468,25.1873248
77,4,0,2,13.600000381468,25.1963606
73,4,0,1,13.600000381468,25.1963606
73,4,0,2,13.600000381468,25.2023564
56,4,0,1,13.600000381468,25.2023564
56,4,0,2,13.600000381468,25.2103195
46,4,0,1,13.600000381468,25.2103195
46,4,0,2,13.600000381468,25.2193236
37,4,0,1,13.600000381468,25.2193236
37,4,0,2,13.600000381468,25.2283794
35,4,0,1,13.600000381468,25.2283794
35,4,0,2,13.600000381468,25.2344141
20,4,0,1,13.600000381468,25.2344141
20,4,0,2,13.600000381468,25.2403794
7,4,0,1,13.600000381468,25.2403794
7,4,0,2,13.600000381468,25.2503765
303,4,0,1,13.600000381468,25.2503765
303,4,0,2,13.600000381468,25.2553833
302,4,0,1,13.600000381468,25.2553833
302,4,0,2,13.600000381468,25.2623783
261,4,0,1,13.600000381468,25.2623783
261,4,0,2,13.600000381468,25.270385
234,4,0,1,13.600000381468,25.270385
234,4,0,2,13.600000381468,25.2853827
189,4,0,1,13.600000381468,25.2853827
189,4,0,2,13.600000381468,25.3003833
142,4,0,1,13.600000381468,25.3003833
142,4,0,2,13.600000381468,25.3133766
136,4,0,1,13.600000381468,25.3133766
136,4,0,2,13.600000381468,25.3173794
131,4,0,1,13.600000381468,25.3173794
131,4,0,2,13.600000381468,25.3273788
34,4,0,1,13.600000381468,25.3273788
34,4,0,2,13.600000381468,25.3344125
398,4,0,1,13.600000381468,25.3344125
398,4,0,2,13.600000381468,25.3384092
299,4,0,1,13.600000381468,25.3384092
299,4,0,2,13.600000381468,25.3463757
186,4,0,1,13.600000381468,25.3463757
186,4,0,2,13.600000381468,25.3573805
182,4,0,1,13.600000381468,25.3573805
182,4,0,2,13.600000381468,25.3663782
156,4,0,1,13.600000381468,25.3663782
156,4,0,2,13.600000381468,25.3733775
155,4,0,1,13.600000381468,25.3733775
155,4,0,2,13.600000381468,25.3824545
153,4,0,1,13.600000381468,25.3824545
153,4,0,2,13.600000381468,25.3943841
99,4,0,1,13.600000381468,25.3943841
99,4,0,2,13.600000381468,25.3993759
66,4,0,1,13.600000381468,25.4003805
66,4,0,2,13.600000381468,25.4053824
11,4,0,1,13.600000381468,25.4053824
11,4,0,2,13.600000381468,25.4073761
399,4,0,1,13.600000381468,25.4073761
399,4,0,2,13.600000381468,25.4164254
344,4,0,1,13.600000381468,25.4164254
344,4,0,2,13.600000381468,25.4234278
320,4,0,1,13.600000381468,25.4234278
320,4,0,2,13.600000381468,25.4304274
290,4,0,1,13.600000381468,25.4304274
290,4,0,2,13.600000381468,25.4394251
279,4,0,1,13.600000381468,25.4394251
279,4,0,2,13.600000381468,25.4454287
272,4,0,1,13.600000381468,25.4454287
272,4,0,2,13.600000381468,25.4594739
268,4,0,1,13.600000381468,25.4594739
268,4,0,2,13.600000381468,25.4694314
226,4,0,1,13.600000381468,25.4694314
226,4,0,2,13.600000381468,25.4784264
197,4,0,1,13.600000381468,25.4794283
197,4,0,2,13.600000381468,25.4844646
157,4,0,1,13.600000381468,25.4844646
157,4,0,2,13.600000381468,25.5074281
112,4,0,1,13.600000381468,25.5074281
112,4,0,2,13.600000381468,25.5224411
104,4,0,1,13.600000381468,25.5224411
104,4,0,2,13.600000381468,25.5374236
102,4,0,1,13.600000381468,25.5374236
102,4,0,2,13.600000381468,25.5484302
69,4,0,1,13.600000381468,25.5484302
69,4,0,2,13.600000381468,25.5604611
8,4,0,1,13.600000381468,25.5604611
8,4,0,2,13.600000381468,25.5684579
380,4,0,1,13.600000381468,25.5684579
380,5,0,2,13.600000381468,29.4236916
398,5,0,0,13.600000381468,29.4236916
398,5,0,1,13.600000381468,29.4246935
297,5,0,0,13.600000381468,29.4246935
297,5,0,1,13.600000381468,29.4246935
195,5,0,0,13.600000381468,29.4256944
195,5,0,1,13.600000381468,29.4256944
185,5,0,0,13.600000381468,29.4256944
185,5,0,1,13.600000381468,29.4256944
305,5,0,0,13.600000381468,29.4266937
305,5,0,1,13.600000381468,29.4266937
311,5,0,0,13.600000381468,29.4266937
311,5,0,1,13.600000381468,29.4266937
247,5,0,0,13.600000381468,29.4266937
247,5,0,1,13.600000381468,29.4266937
374,5,0,0,13.600000381468,29.4276949
374,5,0,1,13.600000381468,29.4276949
283,5,0,0,13.600000381468,29.4276949
283,5,0,1,13.600000381468,29.4276949
160,5,0,0,13.600000381468,29.428695
160,5,0,1,13.600000381468,29.428695
99,5,0,0,13.600000381468,29.428695
99,5,0,1,13.600000381468,29.4306952
204,5,0,0,13.600000381468,29.4316949
204,5,0,1,13.600000381468,29.4316949
337,5,0,0,13.600000381468,29.4316949
337,5,0,1,13.600000381468,29.4316949
224,5,0,0,13.600000381468,29.4326938
224,5,0,1,13.600000381468,29.4326938
186,5,0,0,13.600000381468,29.4326938
186,5,0,1,13.600000381468,29.4326938
151,5,0,0,13.600000381468,29.433693
151,5,0,1,13.600000381468,29.433693
128,5,0,0,13.600000381468,29.433693
128,5,0,1,13.600000381468,29.433693
341,5,0,0,13.600000381468,29.4347008
341,5,0,1,13.600000381468,29.4347008
325,5,0,0,13.600000381468,29.4356995
325,5,0,1,13.600000381468,29.4356995
149,5,0,0,13.600000381468,29.4356995
149,5,0,1,13.600000381468,29.4356995
61,5,0,0,13.600000381468,29.4366964
61,5,0,1,13.600000381468,29.4366964
49,5,0,0,13.600000381468,29.4366964
49,5,0,1,13.600000381468,29.4366964
109,5,0,0,13.600000381468,29.4376955
109,5,0,1,13.600000381468,29.4376955
52,5,0,0,13.600000381468,29.4376955
52,5,0,1,13.600000381468,29.4376955
268,5,0,0,13.600000381468,29.4376955
268,5,0,1,13.600000381468,29.4376955
157,5,0,0,13.600000381468,29.4376955
157,5,0,1,13.600000381468,29.4376955
8,5,0,0,13.600000381468,29.4386929
8,5,0,1,13.600000381468,29.4386929
331,5,0,0,13.600000381468,29.4386929
331,5,0,1,13.600000381468,29.4386929
310,5,0,0,13.600000381468,29.4386929
310,5,0,1,13.600000381468,29.4386929
194,5,0,0,13.600000381468,29.4386929
194,5,0,1,13.600000381468,29.4386929
58,5,0,0,13.600000381468,29.4396934
58,5,0,1,13.600000381468,29.4396934
6,5,0,0,13.600000381468,29.4396934
6,5,0,1,13.600000381468,29.4396934
234,5,0,0,13.600000381468,29.4396934
234,5,0,1,13.600000381468,29.4396934
142,5,0,0,13.600000381468,29.4396934
142,5,0,1,13.600000381468,29.4396934
352,5,0,0,13.600000381468,29.4406925
352,5,0,1,13.600000381468,29.4406925
175,5,0,0,13.600000381468,29.4406925
175,5,0,1,13.600000381468,29.4406925
32,5,0,0,13.600000381468,29.4406925
32,5,0,1,13.600000381468,29.4406925
295,5,0,0,13.600000381468,29.4416937
295,5,0,1,13.600000381468,29.4416937
215,5,0,0,13.600000381468,29.4416937
215,5,0,1,13.600000381468,29.4416937
80,5,0,0,13.600000381468,29.4416937
80,5,0,1,13.600000381468,29.4416937
304,5,0,0,13.600000381468,29.4426937
304,5,0,1,13.600000381468,29.4426937
272,5,0,0,13.600000381468,29.4426937
272,5,0,1,13.600000381468,29.4426937
252,5,0,0,13.600000381468,29.4426937
252,5,0,1,13.600000381468,29.4426937
358,5,0,0,13.600000381468,29.4426937
358,5,0,1,13.600000381468,29.4426937
127,5,0,0,13.600000381468,29.4426937
127,5,0,1,13.600000381468,29.4426937
79,5,0,0,13.600000381468,29.4436923
79,5,0,1,13.600000381468,29.4436923
39,5,0,0,13.600000381468,29.4436923
39,5,0,1,13.600000381468,29.4436923
387,5,0,0,13.600000381468,29.4436923
387,5,0,1,13.600000381468,29.4436923
316,5,0,0,13.600000381468,29.4436923
316,5,0,1,13.600000381468,29.4436923
302,5,0,0,13.600000381468,29.4446941
302,5,0,1,13.600000381468,29.4446941
270,5,0,0,13.600000381468,29.4446941
270,5,0,1,13.600000381468,29.4446941
152,5,0,0,13.600000381468,29.4456938
152,5,0,1,13.600000381468,29.4456938
36,5,0,0,13.600000381468,29.4456938
36,5,0,1,13.600000381468,29.4456938
291,5,0,0,13.600000381468,29.4456938
291,5,0,1,13.600000381468,29.4456938
207,5,0,0,13.600000381468,29.4456938
207,5,0,1,13.600000381468,29.4456938
139,5,0,0,13.600000381468,29.4466926
139,5,0,1,13.600000381468,29.4466926
191,5,0,0,13.600000381468,29.4466926
191,5,0,1,13.600000381468,29.4466926
118,5,0,0,13.600000381468,29.4466926
118,5,0,1,13.600000381468,29.4466926
104,5,0,0,13.600000381468,29.4466926
104,5,0,1,13.600000381468,29.4466926
89,5,0,0,13.600000381468,29.4486942
89,5,0,1,13.600000381468,29.4486942
62,5,0,0,13.600000381468,29.4486942
62,5,0,1,13.600000381468,29.4486942
17,5,0,0,13.600000381468,29.4496964
17,5,0,1,13.600000381468,29.4496964
214,5,0,0,13.600000381468,29.4496964
214,5,0,1,13.600000381468,29.4516954
174,5,0,0,13.600000381468,29.4516954
174,5,0,1,13.600000381468,29.4516954
88,5,0,0,13.600000381468,29.4527009
88,5,0,1,13.600000381468,29.4527009
64,5,0,0,13.600000381468,29.4527009
64,5,0,1,13.600000381468,29.4527009
24,5,0,0,13.600000381468,29.4536935
24,5,0,1,13.600000381468,29.4536935
12,5,0,0,13.600000381468,29.4536935
12,5,0,1,13.600000381468,29.4536935
346,5,0,0,13.600000381468,29.4536935
346,5,0,1,13.600000381468,29.4536935
317,5,0,0,13.600000381468,29.4536935
317,5,0,1,13.600000381468,29.4556954
260,5,0,0,13.600000381468,29.4556954
260,5,0,1,13.600000381468,29.4556954
238,5,0,0,13.600000381468,29.4566996
238,5,0,1,13.600000381468,29.4566996
219,5,0,0,13.600000381468,29.4566996
219,5,0,1,13.600000381468,29.4566996
131,5,0,0,13.600000381468,29.4566996
131,5,0,1,13.600000381468,29.4566996
91,5,0,0,13.600000381468,29.457695
91,5,0,1,13.600000381468,29.457695
74,5,0,0,13.600000381468,29.457695
74,5,0,1,13.600000381468,29.457695
28,5,0,0,13.600000381468,29.457695
28,5,0,1,13.600000381468,29.457695
16,5,0,0,13.600000381468,29.457695
16,5,0,1,13.600000381468,29.457695
9,5,0,0,13.600000381468,29.457695
9,5,0,1,13.600000381468,29.457695
298,5,0,0,13.600000381468,29.4587296
298,5,0,1,13.600000381468,29.4587296
261,5,0,0,13.600000381468,29.4587296
261,5,0,1,13.600000381468,29.4587296
187,5,0,0,13.600000381468,29.4587296
187,5,0,1,13.600000381468,29.4587296
184,5,0,0,13.600000381468,29.4587296
184,5,0,1,13.600000381468,29.4587296
166,5,0,0,13.600000381468,29.4587296
166,5,0,1,13.600000381468,29.4587296
77,5,0,0,13.600000381468,29.459728
77,5,0,1,13.600000381468,29.459728
7,5,0,0,13.600000381468,29.459728
7,5,0,1,13.600000381468,29.459728
344,5,0,0,13.600000381468,29.459728
344,5,0,1,13.600000381468,29.459728
287,5,0,0,13.600000381468,29.459728
287,5,0,1,13.600000381468,29.459728
294,5,0,0,13.600000381468,29.459728
294,5,0,1,13.600000381468,29.459728
98,5,0,0,13.600000381468,29.4607316
98,5,0,1,13.600000381468,29.4607316
83,5,0,0,13.600000381468,29.4607316
83,5,0,1,13.600000381468,29.4607316
373,5,0,0,13.600000381468,29.4607316
373,5,0,1,13.600000381468,29.4607316
233,5,0,0,13.600000381468,29.4607316
233,5,0,1,13.600000381468,29.4607316
199,5,0,0,13.600000381468,29.4607316
199,5,0,1,13.600000381468,29.4616945
156,5,0,0,13.600000381468,29.4616945
156,5,0,1,13.600000381468,29.4616945
94,5,0,0,13.600000381468,29.4616945
94,5,0,1,13.600000381468,29.4616945
397,5,0,0,13.600000381468,29.4616945
397,5,0,1,13.600000381468,29.4616945
379,5,0,0,13.600000381468,29.4616945
379,5,0,1,13.600000381468,29.4616945
321,5,0,0,13.600000381468,29.4627285
321,5,0,1,13.600000381468,29.4627285
